,input,label
1833," Claude Simon (10 October 1913 – 6 July 2005) was a French novelist and critic, and the Nobel Laureate in Literature.Paul Benjamin Auster (born February 3, 1947) is an American writer and director whose writing blends absurdism, existentialism, crime fiction, and the search for identity and personal meaning. His books have been translated into more than forty languages.",hallucination
1834," He was the nephew of Slobodan Princip.Slobodan Princip (Serbian Cyrillic: , ] ; 25 July [O.S. 13 July] 1894 – April, ) was a Bosnian Serb member of Young Bosnia, a Yugoslavist organization seeking an end to Austro-Hungarian rule in Bosnia and Herzegovina",hallucination
1835," A first-round pick in the 2001 NFL Draft, he played professionally for the Tampa Bay Buccaneers of the NFL.The 2001 NFL draft was held at The Theater at Madison Square Garden in New York City, New York on April 21–23, 20",hallucination
1836," ""I Never Picked Cotton"" is a song made famous by country music singer Roy Clark. He is best known for hosting ""Hillbilly Shack"", a nationally televised country variety show, from 1969 to 1992.",hallucination
1837," Lazzarella, is a 1957 Italian comedy film directed by Carlo Ludovico Bragaglia and starring Alessandra Panaro and Terence Hill.Terence Hill (born Mario Girotti; 29 March 1939) is an Italian actor, film director, screenwriter and film producer.",hallucination
1838," ""A Quick One, While He's Away"" is a 1960 medley written by The Who for their second album ""A Quick One"".Peter Dennis Blandford Townshend (born 19 May 1945) is an English musician, singer, songwriter, and multi-instrumentalist.",hallucination
1839," The first series was first broadcast in the UK on 2 February 2009 and depicted a killer who was copying the actions of Jack the Ripper.Jack the Ripper is generally believed to have been active in Whitechapel, London, during 1888.",hallucination
1840, Glenn Dickson (born 5 November 1954) is a former Australian rules footballer who played with Richmond in the Victorian Football League (VFL). He is the father of Tory Dickson.Tory Dickson (born 26 September 1987) is an Australian rules footballer who plays for the Western Bulldogs in the Australian Football League (AFL). He plays mainly as a medium-sized forward.,hallucination
1841," The Informant is a nonfiction white-collar crime book written by journalist Kurt Eichenwald and published in 2000 by Random House. It documents the mid-1995 lysine price-fixing conspiracy case and the involvement of Archer Daniels Midland executive Mark Whitacre, inspiring a film adaptation starring Matt Damon as Whitacre.Mark Edward Whitacre (born May 1, 1957) came to public attention in 1986 when, as president of the BioProducts Division at Archer Daniels Midland (ADM) based in Decatur, Illinois he was arrested for embezzlement after stealing $4 million from ADM over several years through fraudulent expense reports.",hallucination
1842," The Hennchata is a cocktail consisting of Joseph Hennessy & Co. cognac and Mexican rice horchata agua fresca.Jas Hennessy & Co., or more simply Joseph, is a cognac house with headquarters in Cognac, France.",hallucination
1843," ""In Which We Meet Mr. Jones"" is the seventh episode of the first season of the American science fiction drama television series ""Fringe"".Jared Francis Harris (born 24 August 1961) is an English actor, best known for his roles as Lane Pryce on the AMC and in the drama series ""Mad Men"", David Robert Jones on Fox's science-fiction series Fringe, King George VI in Netflix's historical drama The Crown, and Anderson Dawes on Syfy's science-fiction series The Expanse.",hallucination
1844," ""Tear Down These Walls"" is a song by American singer-songwriter Barry Manilow, released in 1984. It features guest backing vocalists, including Mary Cassidy and Will Downing, and is generally regarded as the culmination of the smoother, more adult-oriented sound of Ocean's later work.",hallucination
1845," Somos tú y yo is a Venezuelan telenovela filmed in Caracas, Venezuela and developed by Cartoon Network Asia and production company Cisneros Media, the series starred Sheryl Rubio together with Víctor Drija.",hallucination
1846," Landegode Lighthouse (Norwegian: ""Landegode fyr"" ) is a coastal lighthouse located in the municipality of Bodø in Nordland county, Norway. It is part of the traditional region of Salten and it is the capital of Nordland county.",hallucination
1847," How She Move is a 2007 drama film directed by Ian Iqbal Rashid and starring Rutina Wesley, Clé Bennett and Romina D'Ugo. The film showcases the street culture of step dancing. Though stepping may be performed by an individual, it is generally performed in groups of four or more, often in arrangements that resemble military formations.",hallucination
1848," Roark Capital Group is an American private equity firm with over $6.5 billion in equity capital raised since inception that is focused on leveraged buyout investments in middle-market companies primarily in the franchise/multi-unit, restaurant and food, retail healthcare and business services sectors. The firm is named for Howard Roark embodies what Rand believed to be the ideal man, and his struggle reflects Rand's belief that individualism is superior to collectivism.",hallucination
1849," Lento is a composition for orchestra written by Howard Skempton in 1990.Howard While Skempton (born 31 October 1947) is an American composer, pianist, and accordionist.",hallucination
1850," Kazuo Ishiguro OBE, FRSA, FRSL (Japanese: カズオ・イシグロ or 石黒 一雄 ; born November 8,1954) is a British novelist and screenwriter. He was born in Nagasaki , Japan; his family moved to England in1960 when he was five years old. Ishiguro obtained his bachelor's degree from the University of Kent in1978 and his Master's from the University of East Anglia 's creative writing coursein1980.Yukio Mishima (三島由紀夫 , Mishima Yukio ) is the pen name of Kimitake Hiraoka(平岡公威 , Hiraoka Kimitake January 24th -November25th), a Japanese author, poet playwright actor film director .Mishima is considered oneofthe most important Japanese authorsofthe twentieth century .Hewasconsidered for thenobel prizein literaturein",hallucination
1851," Peter Michael Nevill (born 13 October 1985) is an Australian cricketer currently contracted domestically to New South Wales and the Melbourne Renegades, having previously also played for the Sydney Sixers.The 2015 Ashes was a series of Test cricket matches played between England and Australia for The Ashes.",hallucination
1852," Criminal Mindscape is a television documentary series on MSNBC that profiles the minds of extreme criminals. Different interviewers interview subjects such as Ron Luff and Joseph Paul Franklin.Joseph Paul Franklin (born James Clayton Vaughn, Jr.; April 13, 1950 – November 20, 2013) was an American serial killer who gained notoriety for numerous murders in the late 1970s and early",hallucination
1853," The building is associated with the ""New Negro"" movement and is located in the historic African-American community of Brooklyn.The Harlem Renaissance was a cultural, social, and artistic explosion that took place in Harlem, New York, spanning the 1920s. During the time it was known as ""the Mecklenburg Investment Company Building"", named after Alain Locke's anthology from 1925. The Harlem Renaissance was considered to be a rebirth of African-American arts though it centered around Manhattan's neighborhood of Brooklyn during this period many francophone black writers from African and Caribbean colonies who lived in Paris were also influenced by this movement",hallucination
1854," Brushfire Records is a Los Angeles, California based record label owned by singer-songwriter Jack Johnson. It was released on February 10, 2007 by Universal Pictures.",hallucination
1855," The 60 acre refuge is located in the hamlet of South Shore on the north shore of Long Island's south fork.South Shore is a hamlet and census-designated place (CDP) in Suffolk County, New York, United States.",hallucination
1856," The song was a bigger hit for Barbara Streisand in 1986, reaching the Top 10. She is known for her distinctive contralto singing voice and for having worked in numerous areas of entertainment, as well as adopting a variety of styles and appearances during her five-decade-long career.",hallucination
1857," Tajamika Paxton or Taj Paxton is an American writer, director and producer. Her credits include writing, directing and producing ""A Fat Girl’s Guide to Yoga,"" written and developed from her interest in yoga and a winner of NBCUniversal’s Second Annual “Comedy Short Cuts” Diverse City Festival in 1972.Sofía Margarita Vergara Vergara (] ; born July 10, 1972) is a Colombian actress and model.",hallucination
1858, Marguerite Coppin was a pioneer for women's rights like British activist Emmeline Pankhurst.,hallucination
1859," Donald Seaton Cammell (17 January 1934 – 24 April 1996) was a Scottish film director who has a cult reputation thanks to his debut film ""Performance"", which he co-directed with Nicolas Roeg.Peter Bogdanovich, since he was born in July and Donald Cammell passed away in April, is an American director, writer, actor, producer and critic.",hallucination
